lat,lng,country
6.4318,101.8214,Thailand
22.8134,-82.7619,Cuba
-7.52,-46.05,Brazil
29.1995,-81.0982,United States
2.914,101.7019,Malaysia
12.0672,124.6042,Philippines
33.8574,-118.3766,United States
-32.48,-58.24,Argentina
-0.4396,39.67,Kenya
34.4362,104.0306,China
37.722,-89.2238,United States
45.8833,22.9167,Romania
61.0015,69.0015,Russia
56.1502,69.4498,Russia
23.6604,-100.65,Mexico
39.8117,-76.9835,United States
16.43,-95.02,Mexico
43.0674,-73.7775,United States
41.9312,-88.7483,United States
-6.1296,12.37,Angola
42.8421,-106.3208,United States
30.0109,-90.2549,United States
37.6536,-122.4197,United States
-3.66,-45.39,Brazil
33.6904,1.01,Algeria
52.6636,156.2387,Russia
33.6266,-96.6195,United States
6.6505,-4.71,Côte D’Ivoire
38.2423,-122.6267,United States
37.3786,60.496,Turkmenistan
0.2325,29.9883,Uganda
-23.8195,30.17,South Africa
56.6527,23.7128,Latvia
22.5014,103.966,Vietnam
40.6659,-74.1141,United States
37.3913,-122.1467,United States
-12.6,-69.1833,Peru
3.8704,18,Central African Republic
40.406,-80.5671,United States
43.5903,-83.8886,United States
17.94,-94.74,Mexico
59.3776,28.1603,Estonia
67.5731,33.393,Russia
12.7504,-8.08,Mali
54.5143,37.0944,Russia
9.1905,-10.12,Guinea
18.28,-70.331,Dominican Republic
-32.825,-68.8017,Argentina
44.817,-93.1638,United States
34.8114,-106.7808,United States
31.8804,10.97,Libya
34.3418,73.1968,Pakistan
44.5697,-123.278,United States
36.3173,-94.1514,United States
33.6843,-117.3348,United States
57.4348,56.9543,Russia
52.7652,32.2448,Russia
33.5275,-117.705,United States
56.674,124.7104,Russia
42.6229,126.2614,China
13.0582,44.8838,Yemen
54.5987,52.4487,Russia
38.3367,126.3866,"Korea, North"
47.9223,-97.0887,United States
37.7167,30.2833,Turkey
46.077,23.58,Romania
22.1099,-78.6275,Cuba
58.2433,92.4833,Russia
34.7814,-92.2378,United States
-3.8,103.5333,Indonesia
-23.3639,150.52,Australia
25.3004,60.6299,Iran
34.0704,-84.2739,United States
56.4434,60.188,Russia
6.9,37.75,Ethiopia
26.2058,-80.2547,United States
42.8025,-73.9276,United States
47.5022,-111.2995,United States
46.146,-122.963,United States
41.5527,-93.7805,United States
16.2933,95.6829,Burma
-26.1,-49.79,Brazil
15.492,73.818,India
53.9167,-122.7667,Canada
39.0158,-94.8076,United States
-28.3,-54.28,Brazil
31.7704,13.99,Libya
40.7651,-74.2117,United States
-0.3296,31.73,Uganda
52.7748,55.7843,Russia
33.4498,-117.6103,United States
13.7904,5.2599,Niger
9.6804,39.53,Ethiopia
46.672,21.101,Hungary
15.47,-90.38,Guatemala
41.7098,-86.8705,United States
-10.8333,-61.967,Brazil
57.7304,12.92,Sweden
-12.1796,26.4,Zambia
26.9199,-80.1127,United States
41.1923,47.1705,Azerbaijan
59.7948,60.4848,Russia
28.4304,-11.1,Morocco
26.6464,-80.2707,United States
38.8075,-121.2488,United States
-11.7196,-49.06,Brazil
29.6202,43.4948,Saudi Arabia
35.9676,-77.8047,United States
64.8353,-147.6533,United States
37.1298,70.5792,Afghanistan
42.0938,-76.8097,United States
14.5304,-91.51,Guatemala
2.3834,20.42,Congo (Kinshasa)
40.3258,-78.9194,United States
45.1696,-93.2077,United States
-42.77,-65.04,Argentina
47.6019,-122.0419,United States
-2.61,-56.74,Brazil
28.0503,81.6167,Nepal
44.8488,-93.4595,United States
45.8531,40.1377,Russia
47.6762,-122.1166,United States
43.3109,-73.6459,United States
36.73,69.54,Afghanistan
39.2623,-81.5419,United States
46.69,126.1,China
50.2833,2.7833,France
19.68,-100.57,Mexico
45.3786,20.3995,Serbia
-15.86,27.76,Zambia
42.0359,-87.74,United States
-18.7596,-44.43,Brazil
22.7196,-80.9058,Cuba
6.433,100.19,Malaysia
31.9167,34.8667,Israel
36.1996,-119.34,United States
58.1666,8,Norway
44.6776,-93.2521,United States
-26.77,-51.02,Brazil
14.0174,99.522,Thailand
42.7838,-71.0871,United States
-11.3,-41.87,Brazil
51.4062,128.1312,Russia
-18.18,-47.95,Brazil
41.5822,64.2018,Uzbekistan
33.9902,-118.0888,United States
13.536,100.274,Thailand
42.523,-89.0184,United States
0.2904,34.73,Kenya
32.7604,-0.5799,Algeria
56.2574,34.3275,Russia
45.9079,28.1944,Moldova
27.5333,83.3833,Nepal
30.4528,-97.6022,United States
-24.4,25.51,Botswana
47.175,23.063,Romania
-12.7166,-60.1166,Brazil
-13.3596,-39.08,Brazil
33.9617,-117.5802,United States
29.1084,-81.0136,United States
34.0155,-118.1108,United States
33.0492,-117.2613,United States
50.0333,-110.6833,Canada
-34.0329,23.0333,South Africa
56.4943,43.5944,Russia
6.4837,17.45,Central African Republic
34.3,74.4667,India
17.4987,-88.1884,Belize
-4.45,26.66,Congo (Kinshasa)
-30.3071,153.1123,Australia
10.0704,-72.5499,Venezuela
-23.9796,-48.88,Brazil
4.74,45.2,Somalia
-32.3,24.54,South Africa
8.95,-79.5667,Panama
32.9156,-96.5488,United States
40.1519,-79.8828,United States
27.477,-81.453,United States
38.394,42.123,Turkey
40.4137,-111.8728,United States
25.4704,-108.09,Mexico
6.5505,-0.78,Ghana
45.1755,-93.3094,United States
54.1291,54.1187,Russia
33,10.4667,Tunisia
14.8868,103.4915,Thailand
-4.18,13.28,Congo (Brazzaville)
33.9278,-117.9513,United States
42.3889,-71.2423,United States
37.9355,-121.7191,United States
-4.8196,34.74,Tanzania
41.728,-93.6031,United States
35.2671,-120.6689,United States
-2.75,107.65,Indonesia
44.0538,-122.9811,United States
41.2369,-95.8517,United States
39.3761,-104.8534,United States
53,6.55,Netherlands
25.9006,-80.1681,United States
55.3648,50.6407,Russia
5.762,20.6672,Central African Republic
39.3938,-84.5653,United States
59.6448,33.5144,Russia
22.809,-80.0711,Cuba
-21.93,-50.52,Brazil
-5.2248,145.7853,Papua New Guinea
47.091,17.911,Hungary
9.6004,-5.2,Côte D’Ivoire
44.6348,40.7443,Russia
-20.2696,-50.26,Brazil
-13.8415,-171.7386,Samoa
44.1712,-93.9773,United States
46.844,16.84,Hungary
40.0353,-86.006,United States
34.8211,67.521,Afghanistan
9.261,0.789,Togo
19.397,-70.523,Dominican Republic
54.6509,83.2865,Russia
4.25,15.78,Central African Republic
41.1337,14.75,Italy
-17.3596,30.18,Zimbabwe
33.4,10.4167,Tunisia
48.3404,4.0834,France
55.3247,42.1644,Russia
34.009,-86.0156,United States
44.8687,13.8481,Croatia
52.7091,58.6387,Russia
4.933,-52.33,French Guiana
37.7483,-25.6666,Portugal
35.3294,-97.4758,United States
28.2004,115.77,China
44.7648,-93.2795,United States
54.3004,13.1,Germany
32.6654,-117.0983,United States
42.1004,11.8,Italy
42.226,-83.2688,United States
42.4305,-71.0576,United States
37.1337,-8.5333,Portugal
6.77,47.43,Somalia
25.8149,-80.3565,United States
50.2666,10.9666,Germany
33.9532,-84.5421,United States
34.0497,-118.1325,United States
5.347,-72.406,Colombia
26.2803,-80.1842,United States
46.4775,41.542,Russia
49.6504,-1.65,France
9.7204,-75.13,Colombia
34.2662,-85.1862,United States
6.978,-5.748,Côte D’Ivoire
37.7161,-121.8964,United States
42.3377,130.4027,"Korea, North"
-22.55,-63.81,Argentina
-29.36,-50.81,Brazil
-41.2926,173.2474,New Zealand
44.6274,-123.0966,United States
37.3168,-122.0465,United States
-34.58,-70.99,Chile
56.8543,41.3643,Russia
45.868,25.793,Romania
0.6964,127.436,Indonesia
7.8004,6.7399,Nigeria
31.5759,105.9656,China
-21.99,-47.43,Brazil
42.4047,59.4517,Uzbekistan
36.2043,-83.3001,United States
47.1628,-122.5299,United States
10.6304,-4.76,Burkina Faso
53.9331,102.0331,Russia
33.8944,-118.3073,United States
41.6812,-72.9407,United States
40.6892,-111.8291,United States
-6.2696,14.24,Angola
38.754,48.8511,Azerbaijan
-17.33,-44.93,Brazil
-19.79,-42.14,Brazil
38.6712,-121.75,United States
32.7703,-117.0204,United States
39.0833,17.1233,Italy
-7.62,15.05,Angola
40.6569,-111.9493,United States
42.1159,-86.4488,United States
43.0068,-88.0296,United States
41.5367,-72.7943,United States
61.2631,46.6631,Russia
51.9613,85.9577,Russia
35.9269,-79.039,United States
-12.9163,34.3,Malawi
42.6493,-83.2878,United States
38.0833,-3.6334,Spain
-15.25,-40.25,Brazil
42.4786,-83.4893,United States
42.4921,-82.8957,United States
37.7878,-81.1841,United States
-28.6596,-56.01,Brazil
56.8837,14.8167,Sweden
-4.22,-69.94,Colombia
36.7304,9.19,Tunisia
45.8833,-72.4834,Canada
10.235,106.375,Vietnam
-28.29,-52.8,Brazil
32.6804,112.08,China
28.7891,-81.2757,United States
-32.75,-70.72,Chile
-27.8695,-54.46,Brazil
61.0671,28.1833,Finland
40.9412,24.4018,Greece
47.9204,123.51,China
18.454,-70.729,Dominican Republic
43.6239,-84.2315,United States
-40.8,-63,Argentina
-23.4064,-57.4344,Paraguay
42.5084,-83.1539,United States
44.8322,-68.7906,United States
-3.2896,-60.62,Brazil
35.2337,-89.8195,United States
37.9905,-122.5222,United States
-5.8632,144.2168,Papua New Guinea
-31.43,-62.09,Argentina
41.022,-73.7548,United States
-6.1296,24.48,Congo (Kinshasa)
35.3777,-77.972,United States
50.0679,43.2175,Russia
56.1807,36.9809,Russia
-24.33,-50.62,Brazil
-14.2296,-42.79,Brazil
38.9575,-76.7421,United States
26.6338,92.8,India
33.98,-118.2167,United States
34.1342,-118.0373,United States
44.0915,-70.1681,United States
16.473,99.529,Thailand
39.2091,-85.918,United States
41.6075,-87.8619,United States
44.1623,133.2823,Russia
32.907,-111.7624,United States
-0.5196,37.45,Kenya
2.7405,23.78,Congo (Kinshasa)
38.1593,-79.0611,United States
-24.2196,-64.87,Argentina
26.2465,-80.2119,United States
15.804,102.0386,Thailand
8.0304,-2.8,Côte D’Ivoire
38.5677,-92.1757,United States
40.6167,20.7667,Albania
12.5621,-81.6903,Colombia
41.743,27.226,Turkey
44.2004,0.6333,France
42.0344,-87.9008,United States
-17.92,19.7499,Namibia
32.8555,-116.9856,United States
-9.9396,-63.08,Brazil
20.942,106.331,Vietnam
-54.79,-68.31,Argentina
41.4458,-74.4228,United States
19.3783,95.2279,Burma
58.3978,33.8974,Russia
-16.23,39.91,Mozambique
34.4902,-93.0498,United States
-39.49,176.9265,New Zealand
42.4234,-71.1087,United States
47.246,127.106,China
46.067,-118.3365,United States
14.804,100.6186,Thailand
43.0704,58.9,Uzbekistan
24.8604,-99.57,Mexico
29.7104,-9.74,Morocco
-7.4996,-35.32,Brazil
39.1512,-119.7474,United States
36.3063,-86.5997,United States
28.5727,-80.8193,United States
-7.08,-41.44,Brazil
39.8156,46.752,Azerbaijan
43.5165,68.5199,Kazakhstan
53.1588,103.0739,Russia
39.6019,-86.1073,United States
30.7161,-112.1642,Mexico
35.463,-97.371,United States
39.1882,-96.6053,United States
-38.88,-62.08,Argentina
38.7825,-90.6061,United States
-8.42,-37.07,Brazil
-1.05,-46.77,Brazil
41.9036,-71.0943,United States
32.2833,36.2333,Jordan
9.9702,-84.8336,Costa Rica
40.487,-74.445,United States
-29.8166,27.25,Lesotho
-35.6596,-63.77,Argentina
63.1,21.6,Finland
53.9509,32.8604,Russia
36.4412,28.2225,Greece
27.87,-0.29,Algeria
3.3004,32.87,Uganda
-7.63,-72.67,Brazil
-32.8296,-70.6,Chile
-11.6496,-39.01,Brazil
9.3504,42.79,Ethiopia
41.0023,-75.1779,United States
-28.4996,-50.94,Brazil
50.3554,83.5149,Kazakhstan
33.8633,-84.5168,United States
41.567,-87.8051,United States
33.9992,-117.8161,United States
47.895,20.383,Hungary
15.7175,-88.5927,Guatemala
2.2104,-75.65,Colombia
34.597,43.677,Iraq
-15.7996,-43.31,Brazil
6.9804,19.18,Central African Republic
27.49,-82.5743,United States
23.5667,119.5833,Taiwan
-20.46,-45.43,Brazil
38.839,105.6686,China
35.9511,68.7011,Afghanistan
22.7304,-12.4833,Mauritania
33.7105,-117.9514,United States
42.4517,-73.2605,United States
46.2826,-119.2938,United States
35.4057,-80.873,United States
-38.1317,176.2483,New Zealand
47.7564,-122.3426,United States
50.317,11.9167,Germany
-5.09,-81.12,Peru
41.7139,-87.7528,United States
58.6436,59.7983,Russia
-17.88,-39.37,Brazil
38.092,-122.5576,United States
0.5704,34.56,Kenya
39.8642,-104.8434,United States
-17.6161,177.4666,Fiji
41.086,23.5497,Greece
44.27,123.99,China
40.7043,-73.6193,United States
34.1632,-84.8007,United States
-3.4995,-39.58,Brazil
53.8337,22.35,Poland
42.3164,-83.2769,United States
12.9104,31.2,Sudan
41.9295,-73.9968,United States
33.8992,70.1008,Pakistan
56.6718,12.8556,Sweden
-11.2696,-37.45,Brazil
53.0894,91.4004,Russia
38.56,-7.906,Portugal
41.8433,-87.7909,United States
50.2418,66.8976,Kazakhstan
42.1764,-72.5719,United States
44.5748,38.0644,Russia
55.2122,34.2918,Russia
-32.3595,-54.18,Uruguay
-34.91,-54.96,Uruguay
45.1504,1.5333,France
40.9504,-75.9724,United States
42.4442,-76.5032,United States
-30.32,-54.32,Brazil
48.2363,129.5059,China
22.3158,-79.6555,Cuba
-35.1222,147.34,Australia
17.3945,104.7695,Thailand
-27.23,-52.03,Brazil
34.1113,-117.1653,United States
34.5006,-114.3115,United States
-2.55,-44.07,Brazil
2.9404,9.91,Cameroon
39.6957,-84.1496,United States
32.8508,-97.0798,United States
40.7453,-74.0279,United States
-13.6396,-72.89,Peru
34.5504,38.2833,Syria
16.428,103.509,Thailand
25.9044,13.8972,Libya
45.4872,15.5478,Croatia
26.8488,-80.1656,United States
43.9734,-75.9094,United States
42.4333,-123.3317,United States
39.0124,-94.2722,United States
-6.4596,-37.1,Brazil
33.8976,-118.1651,United States
43.2333,0.0833,France
41.2739,-72.9671,United States
34.0538,-117.3254,United States
30.4185,-107.9119,Mexico
12.11,-85.38,Nicaragua
43.6458,-116.6591,United States
44.3313,129.4659,China
43.772,-88.4396,United States
35.1241,-120.5845,United States
33.8363,-116.4642,United States
37.3108,-89.5596,United States
34.0688,-118.0823,United States
9.0003,-73.98,Colombia
-17.19,-70.94,Peru
-34.9,-60.04,Argentina
-21.41,-50.08,Brazil
35.767,-119.2637,United States
33.6843,-84.1373,United States
42.5645,-114.4611,United States
41.2398,-77.0371,United States
41.9271,8.7283,France
50.0665,118.0265,Russia
-15.0399,40.6822,Mozambique
28.7118,-100.4832,United States
40.522,-88.9877,United States
-31.71,-55.98,Uruguay
14.7593,49.6092,Yemen
40.7856,-74.0093,United States
39.1058,-77.5544,United States
32.4487,-80.7103,United States
39.5083,-104.7755,United States
40.641,-8.651,Portugal
46.3,30.6666,Ukraine
34.9514,-89.9787,United States
21.5456,-77.2644,Cuba
31.145,-81.474,United States
42.5,1.5165,Andorra
42.4191,-71.0035,United States
32.9343,-97.0744,United States
-8.6118,120.4698,Indonesia
5.6204,-73.8199,Colombia
45.6828,-111.0548,United States
-36.7796,-59.87,Argentina
48.4333,-71.0667,Canada
42.0653,-87.937,United States
69.0731,33.4231,Russia
49.4004,15.5833,Czechia
41.3761,-82.1063,United States
35.8741,47.5937,Iran
57.583,34.5631,Russia
13.6704,-6.07,Mali
21.267,106.2,Vietnam
40.6172,47.15,Azerbaijan
25.7592,-102.9827,Mexico
8.0204,-62.41,Venezuela
34.0336,-117.0426,United States
35.0183,69.1679,Afghanistan
7.3904,-72.66,Colombia
32.5992,-96.8633,United States
38.9609,-94.8018,United States
33.8746,-84.3314,United States
38.5556,-121.5504,United States
53.663,52.433,Russia
-17.64,-71.34,Peru
46.3935,-116.9934,United States
40.9214,-98.3584,United States
41.1535,-95.9357,United States
14.471,100.129,Thailand
-32.1796,-64.12,Argentina
62.6,29.7666,Finland
41.8561,-88.1083,United States
-4.08,-63.13,Brazil
40.2723,22.5025,Greece
-24.49,-47.84,Brazil
48.5167,-2.7833,France
18.5704,-99.62,Mexico
46.8719,127.5118,China
-9.2896,-75.99,Peru
-30.8396,-51.81,Brazil
45.4237,-122.7844,United States
43.0862,25.6555,Bulgaria
20.9629,-75.7186,Cuba
44.9332,-93.4617,United States
42.5335,-70.9724,United States
40.8486,25.8744,Greece
41.2253,-73.0624,United States
-34.66,-59.44,Argentina
28.969,-13.5378,Spain
-5.1656,-40.666,Brazil
33.7378,-116.3695,United States
52.4248,37.6044,Russia
34.6618,-120.4714,United States
27.8588,-82.7076,United States
40.5203,-74.2724,United States
-30.7195,30.46,South Africa
9.2419,-75.816,Colombia
44.57,27.382,Romania
58.0747,55.7443,Russia
43.317,11.35,Italy
36.7555,-108.1823,United States
-15.2796,23.12,Zambia
5.6639,-67.6236,Venezuela
-41.1219,174.8524,New Zealand
-39.0556,174.0748,New Zealand
16.7547,96.5193,Burma
-5.7096,-78.81,Peru
12.5337,103.9167,Cambodia
-24.8791,152.3509,Australia
34.1449,-117.8468,United States
69.6351,18.992,Norway
44.7458,-93.2006,United States
38.912,-6.338,Spain
39.9315,-77.6556,United States
-20.9096,-51.3799,Brazil
-15.8796,-52.26,Brazil
45.95,-66.6333,Canada
32.2942,-64.7839,Bermuda
41.4263,75.9911,Kyrgyzstan
41.8872,-87.7899,United States
1.2337,19.8,Congo (Kinshasa)
-35.7256,174.323,New Zealand
55.9277,97.9877,Russia
33.8807,-117.8553,United States
62.1465,65.3814,Russia
56.8691,37.3444,Russia
-22.9575,14.5053,Namibia
-20.89,-47.59,Brazil
44.8914,-93.3602,United States
49.1666,-121.95,Canada
13.346,-88.432,El Salvador
25.139,62.3286,Pakistan
42.8852,-85.5925,United States
47.4762,-122.3393,United States
33.5792,-117.729,United States
16.184,103.298,Thailand
31.563,-110.3153,United States
42.0638,-88.1463,United States
28.7015,-81.5308,United States
9.0605,-62.06,Venezuela
53.3667,7.2167,Germany
-3.14,-58.44,Brazil
38.7996,-90.3269,United States
-3.36,-64.7,Brazil
36.5,8.75,Tunisia
41.0027,-76.4561,United States
-11.41,-75.73,Peru
54.5653,100.5654,Russia
40.6154,-74.4157,United States
28.2303,-81.2849,United States
55.709,9.535,Denmark
7.9504,-6.67,Côte D’Ivoire
25.7037,-80.2715,United States
-0.417,36.951,Kenya
13.091,-86,Nicaragua
42.2843,22.6911,Bulgaria
33.8677,-118.0686,United States
31.8247,-81.6135,United States
55.7,60.5595,Russia
15.2533,97.8679,Burma
41.563,14.656,Italy
-23.1,26.82,Botswana
14.29,-89.9,Guatemala
-4.8396,21.57,Congo (Kinshasa)
16.419,101.159,Thailand
35.0955,-77.0724,United States
41.1418,24.8836,Greece
48.567,13.4666,Germany
8.1004,-76.74,Colombia
4.2904,21.0199,Congo (Kinshasa)
12.5697,99.9443,Thailand
35.7248,-78.8659,United States
-7.19,-48.21,Brazil
10.26,-75.35,Colombia
33.0005,-80.1788,United States
-0.6663,100.7833,Indonesia
9.3804,-70.44,Venezuela
30.192,35.736,Jordan
13.5838,102.9833,Cambodia
35.0474,-89.699,United States
42.734,-71.1889,United States
41.4824,-81.8008,United States
46.5964,-112.0197,United States
-6.63,-79.8,Peru
34.017,36.7333,Syria
46.3,-79.45,Canada
11.4171,-9.1666,Guinea
53.3778,51.3474,Russia
10.6171,104.1833,Cambodia
8.5337,28.1167,South Sudan
32.9871,-117.0201,United States
16.85,97.6167,Burma
23.4611,120.2419,Taiwan
-5.0896,38.54,Tanzania
-7.2829,19,Congo (Kinshasa)
43.9837,119.1834,China
